bodyId,type,instance
793298641,LHAV4e3,LHAV4e3_R
793439006,,(ADL08)_L
793677224,LHPV3a2,LHPV3a2_R
793702856,LHAV6a2_b,LHAV6a2_b_R
793728667,LHAV9a1_c,LHAV9a1_c_R
793797279,SMP475,SMP475_R
793815358,IB006,IB006_R
793879702,SMP403,SMP403(PDM09)_L
793992755,LHPV2b2_b,LHPV2b2_b_R
794088227,LHPD2c3,LHPD2c3_R
794225197,CL249,CL249(PDM27)_L
794256078,IB021,IB021(PVM09)_L
794277305,SMP371,SMP371(PDM08)_L
794333532,LHPV5b5,LHPV5b5_R
794337453,LHAV4a3_a,LHAV4a3_a_R
794406234,LHAV9a1_c,LHAV9a1_c_R
794458695,IB020,IB020_R
794462286,CRE003_b,CRE003_b_R
794466376,IB049,IB049_R
794548591,,(MBDLaxon1)
794622522,FB7L,FB7L_L
794752471,LHPV2i1,LHPV2i1_R
794945765,FS1B,FS1B(FQ9)_C2_R
794945885,FS1B,FS1B(FQ9)_C6_R
794946803,FS1B,FS1B(FQ9)_C8_R
794967711,CRE091,CRE091(PDM13)_L
795135527,LAL034,LAL034_R
795187525,SMP266,SMP266_R
795291970,FS4A,FS4A(AB)(FQ12)_C2_R
795362225,AVLP189_a,AVLP189_a_R
795374201,CL115,CL115_R
795546494,SMP463,SMP463_R
795723912,AVLP037,AVLP037_R
795745097,aSP-f3,aSP-f3_R
795814655,LAL038,LAL038_R
795826923,CRE017,CRE017_R
795943772,,
795982617,CRE093,CRE093(PDM13)_L
796052404,PLP006,PLP006_R
796056661,CL258,CL258_R
796056849,AVLP187,AVLP187_R
796061060,AVLP043,AVLP043_R
796098427,CL099,CL099_R
796146244,,
796175881,FS3,FS3(FQ10)_C2_L
796193592,CRE016,CRE016_R
796393522,SMP316_a,SMP316_a_R
796397791,PLP055,PLP055_R
796401179,PLP052,PLP052_R
796431821,PLP184,PLP184_R
796543393,,(PDM13)_L
796599303,,(MBDLaxon1)
796730640,CL075,CL075_R
796733261,CL082,CL082_R
796733296,AVLP035,AVLP035_R
796733475,AVLP270,AVLP270_R
796733478,CL263,CL263_R
796743384,PLP057,PLP057_R
796754549,AVLP164,AVLP164_R
796755936,SMP557,SMP557_R
796836697,CRE055,CRE055_R
796889169,,(PDM13)_L
796940742,,(MBDLaxon1)
796940968,,(MBDLaxon1)
796978752,LAL040,LAL040(ADM03)_L
797074354,CL097,CL097_R
797075463,AVLP271,AVLP271_R
797082982,AVLP063,AVLP063_R
797101318,AVLP168,AVLP168_R
797187575,CRE055,CRE055_R
797194962,CRE020,CRE020_R
797216807,LAL024,LAL024_R
797255293,,(MBDLaxon1)
797277919,,(MBDLaxon1)
797281464,,(MBDLaxon1)
797282094,,(MBDLaxon1)
797420557,SLP189_a,SLP189_a_R
797423594,AVLP060,AVLP060_R
797424771,AVLP176_d,AVLP176_d_R
797442049,AVLP280,AVLP280_R
797514653,KCab-m,KCab-m_R
797558130,CRE099,CRE099_R
797562316,CRE095,CRE095_R
797597156,,(MBDLaxon1)
797635637,PS002,PS002(ADM01)_L
797687628,PAM14,PAM14(B'1m)_L
797796343,SLP121,SLP121_R
797812785,AVLP141,AVLP141_R
797855394,KCab-m,KCab-m_R
797981213,CRE043_c,CRE043_c(ADM10)_L
797989902,FB5A,FB5A_L
798002859,FB5E,FB5E_L
798027992,PAM06_a,PAM06_a(B'2m)_L
798114519,AVLP047,AVLP047_R
798119747,AVLP127,AVLP127_R
798132291,PVLP007,PVLP007_R
798192091,KCab-m,KCab-m_R
798192115,KCab-m,KCab-m_R
798192162,KCab-c,KCab-c_R
798196366,KCab-m,KCab-m_R
798196389,KCab-m,KCab-m_R
798196454,KCab-m,KCab-m_R
798196461,KCab-c,KCab-c_R
798287134,,(aDT6e)(MBDLaxon2)
798317786,,(ADM01)_L
798317797,,(ADM01)_L
798356481,PAM08_b,PAM08_b(y4)_L
798494331,AVLP141,AVLP141_R
798528850,KCa'b'-m,KCa'b'-m_R
798533259,KCab-c,KCab-c_R
798537392,KCab-c,KCab-c_R
798537456,KCab-c,KCab-c_R
798537538,KCab-c,KCab-c_R
798537580,KCab-c,KCab-c_R
798537638,KCab-c,KCab-c_R
798537701,KCab-c,KCab-c_R
798585556,PAM06_b,PAM06_b(B'2m)_L
798684461,CRE043_d,CRE043_d(ADM10)_L
798693540,PAM06_a,PAM06_a(B'2m)_L
798849134,CRE095,CRE095(PDM13)_L
798869986,KCab-s,KCab-s_R
798874090,KCab-s,KCab-s_R
798892246,CRE058,CRE058_R
798908816,CRE055,CRE055_R
798939240,SMP556,SMP556_R
798995311,PS002,PS002(ADM01)_L
799215269,KCab-p,KCab-p_R
799219511,KCa'b'-m,KCa'b'-m_R
799219795,KCab-p,KCab-p_R
799249679,CRE092,CRE092_R
799263200,CRE043_d,CRE043_d_R
799279899,LAL154,LAL154(PVM03)_L
799362484,PAM14,PAM14(B'1m)_L
799521639,AOTU024,AOTU024_R
799560834,KCa'b'-m,KCa'b'-m_R
799578347,PAM13,PAM13(B'1ap)_R
799583417,CRE064,CRE064_R
799586652,MBON05,MBON05(y4>y1y2)(AVM07)_L
799868224,AOTU019,AOTU019_R
799872343,AOTU060,AOTU060_R
799901370,KCa'b'-ap1,KCa'b'-ap1_R
799906141,KCa'b'-ap2,KCa'b'-ap2_R
799919294,PAM14,PAM14(B'1m)_R
800212579,SMP148,SMP148_R
800212976,AOTU022,AOTU022_R
800233950,AVLP316,AVLP316_R
800238269,CRE062,CRE062_R
800256481,SMP208,SMP208_R
800264315,PAM04_a,PAM04_a(B2)_R
800273538,CRE055,CRE055_R
800286386,CRE080,CRE080_R
800303089,PPL108,PPL108_R
800373114,AVLP477,AVLP477(PDM12)_L
800579317,CL037,CL037_R
800579638,CL279,CL279_R
800588608,CRE085,CRE085_R
800618162,CRE092,CRE092_R
800622401,PAM13,PAM13(B'1ap)_R
800743420,PAM04_a,PAM04_a(B2)_L
800920725,CL139,CL139_R
800925392,CL312,CL312_R
800929667,AOTU063,AOTU063(SCB058)_R
800937779,LAL031,LAL031_R
801257348,CL029,CL029_R
801279493,SMP213,SMP213_R
801283077,LAL030_a,LAL030_a_R
815222743,KCg-d,KCg-d_R
815240159,KCab-m,KCab-m_R
815568065,KCg-d,KCg-d_R
815580911,KCg-m,KCg-m_R
815585355,KCab-c,KCab-c_R
815909099,KCg-m,KCg-m_R
815921891,KCab-c,KCab-c_R
815922095,KCab-s,KCab-s_R
815922112,KCg-m,KCg-m_R
815926323,KCab-c,KCab-c_R
815926332,KCab-m,KCab-m_R
815926346,KCab-c,KCab-c_R
815930761,KCab-s,KCab-s_R
816219578,KCab-c,KCab-c_R
816219622,KCab-c,KCab-c_R
816219675,KCab-c,KCab-c_R
816254592,KCab-c,KCab-c_R
816263443,KCab-c,KCab-c_R
816276055,KCg-m,KCg-m_R
816276925,KCg-m,KCg-m_R
816613438,KCa'b'-ap1,KCa'b'-ap1_R
816682053,PFNp_a,PFNp_a(PB01a)_R6_C5
816682061,PFNp_b,PFNp_b(PB01b)_R7_C4
816682110,PFNp_a,PFNp_a(PB01a)_R6_C5
816962833,KCa'b'-ap2,KCa'b'-ap2_R
817044778,IB027,IB027_R
817294806,KCa'b'-ap2,KCa'b'-ap2_R
817299301,KCa'b'-m,KCa'b'-m_R
817342497,PFNp_b,PFNp_b(PB01b)_R7_C4
817346903,PFNd,PFNd(PB04)_R7_C3
817359552,SMP306,SMP306_R
817674780,PFNp_a,PFNp_a(PB01a)_R6_C5
817678848,FC2C,FC2C(FQ7)_C5_R
817683388,PFNp_a,PFNp_a(PB01a)_R7_C4
817985849,KCab-s,KCab-s_R
817993932,KCab-s,KCab-s_R
818063189,PFNa,PFNa(PB03)_R2_C9
818119357,PFNp_c,PFNp_c(PB01c)_L7_C6
818128117,vDeltaM,vDeltaM_C5
818594818,PLP159,PLP159_R
818637585,KCab-c,KCab-c_R
818796911,hDeltaB,hDeltaB_10_C8
818888010,LHAV4b3,LHAV4b3_R
818983130,DA2_lPN,DA2_lPN_R
819073675,PFNd,PFNd(PB04)_R4_C7
819138027,PFNp_b,PFNp_b(PB01b)_L4_C3
819138035,PFNp_a,PFNp_a(PB01a)_L4_C3
819138239,PFNd,PFNd(PB04)_L4_C3
819220237,LHPV2c1_a,LHPV2c1_a_R
819440815,FR1,FR1(FQ4)_C1_L
819725372,CL199,CL199_R
819751391,FC1F,FC1F(FQ6)_C7_R
819828716,PFR_b,PFR_b(PB11b)_L4_C5
819828986,EPG,EPG(PB08)_L5
819895218,LHAV2b3,LHAV2b3_R
819943010,LHAV2b6,LHAV2b6_R
819992660,SMP244,SMP244_R
819993149,M_lPNm11A,M_lPNm11A_R
820015203,AVLP472,AVLP472_R
820061976,SMP469,SMP469_R
820144012,EL,EL(EQ5)_L
820390160,SMP461,SMP461_R
820563959,LHAV1a1,LHAV1a1_R
820581199,LHAV4a3_a,LHAV4a3_a_R
820581604,LHPV4a9_a,LHPV4a9_a_R
820662203,PLP120,PLP120_R
820710068,AVLP581,AVLP581_L
820800405,,(PDM14)_L
820856412,SMP460,SMP460(PDM12)_L
820856726,SMP460,SMP460(PDM12)_L
821003563,PLP129,PLP129_R
821007911,PLP119,PLP119_R
821038170,CL353,CL353(PVM10)_R
821051099,IB054,IB054_R
821193443,IB010,IB010(AVL05)_L
821272765,LHPV4g1,LHPV4g1_R
821306235,LHAV4g3,LHAV4g3_R
821340054,PLP091,PLP091_R
821344462,OA-ASM2,OA-ASM2_R
821344463,AVLP089,AVLP089_R
821366556,CL016,CL016_R
821366958,CL016,CL016_R
821418392,LAL147,LAL147_R
821444004,SMP429,SMP429_R
821552280,ATL029,ATL029(PDM13)_L
821612285,LHAV2b2_c,LHAV2b2_c_R
821617263,LHPV4d7,LHPV4d7_R
821621397,LHPV4d7,LHPV4d7_R
821625208,LHAV7a1_b,LHAV7a1_b_R
821642912,LHPV4d1,LHPV4d1_R
821686394,VES012,VES012_R
821702731,LC28b,LC28b
821703262,CL031,CL031_R
821712204,CL355,CL355_L
821728921,CL167,CL167_R
821729208,CL168,CL168_R
821729315,CL171,CL171_R
821729349,CL167,CL167_R
821729374,CL161,CL161_R
821780859,SMP459,SMP459_R
821946760,LHPV2b2_a,LHPV2b2_a_R
821957319,LHPV4a9_b,LHPV4a9_b_R
821987663,LHPV2b3,LHPV2b3_R
822004733,LHAV3e2,LHAV3e2_R
822005494,LHPV2a1_d,LHPV2a1_d_R
822009511,LHPV2a1_a,LHPV2a1_a_R
822069335,PS134,PS134(PDM17)_L
822070386,PS109,PS109_R
822070896,CL170,CL170_R
822078542,SMP381,SMP381_R
822289778,LHAV4a1_b,LHAV4a1_b_R
822351487,,
822358700,LHPD2c4,LHPD2c4_R
822358833,LHPD2a6,LHPD2a6_R
822376419,SMP414,SMP414_R
822380754,SMP414,SMP414_R
822393878,PLP147,PLP147_R
822428009,SMP597,SMP597(SCB060)_R
822461999,SMP398,SMP398_R
822505389,CL211,CL211_R
822622842,LHAV4b1_b,LHAV4b1_b_R
822684007,LHPV2a1_b,LHPV2a1_b_R
822687493,LHPV2a3,LHPV2a3_R
822692353,LHAV3e1,LHAV3e1_R
822708945,mALD3,mALD3_L
822859611,,(PDM12)_L
822907387,IB050,IB050(PDM35)_L
822911647,IB020,IB020(PDM09)_L
823015627,SIP042_a,SIP042_a_R
823037476,M_vPNml52,M_vPNml52_R
823058013,CL104,CL104_R
823058829,AVLP445,AVLP445_R
823058891,CL109,CL109_R
823062947,CL330,CL330_R
823063281,PLP144,PLP144_R
823063315,CL250,CL250_R
823314446,DL2d_vPN,DL2d_vPN_R
823374529,LHPV2e2,LHPV2e2_R
823395525,PLP058,PLP058_R
823400451,LHPV2c6,LHPV2c6_R
823668338,LHAV4a1_b,LHAV4a1_b_R
823705448,LHPV2e1_b,LHPV2e1_b_R
823852745,SMP468,SMP468_R
823879266,,(MBDLaxon1)
823913632,IB112,IB112(SCB076)_R
823988254,LHAV4a7,LHAV4a7_R
823999645,LHAV1a3,LHAV1a3_R
823999989,LHAV4a3_b,LHAV4a3_b_R
824115620,CL192,CL192_R
824115747,SMP502,SMP502_R
824128501,LAL030_b,LAL030_b_R
824349873,LHAD1b2_a,LHAD1b2_a_R
824353701,VL2p_vPN,VL2p_vPN_R
824380581,LHAV1b3,LHAV1b3_R
824457714,SMP380,SMP380_R
824470535,CL044,CL044_R
824565895,,(ADM04)_L
824620586,,(PDM15)_L
825032139,LHPV2c1_b,LHPV2c1_b_R
825061437,mAL4,mAL4A_L
825359499,LHAV2b10,LHAV2b10_R
825489724,CRE017,CRE017_R
825822254,LAL030_b,LAL030_b_R
826062651,AVLP186,AVLP186_R
826136822,SMP568_b,SMP568_b_R
826416797,AVLP243,AVLP243_R
826659627,FS1B,FS1B(FQ9)_C7_L
826740838,PLP180,PLP180_R
826762561,LHAV4c1_a,LHAV4c1_a_R
826784485,LC40a,LC40a_R
826844892,LAL031,LAL031_R
826857417,,(ADL08)_L
826957102,CRE028,CRE028_R
826969429,CRE045,CRE045(ADM10)_L
827081671,CL082,CL082_R
827086517,AVLP187,AVLP187_R
827198933,LAL032,LAL032_R
827267214,PS121,PS121_R
827323331,CRE084,CRE084_R
827422560,PLP187,PLP187_R
827432118,PLP180,PLP180_R
827673856,SMP477,SMP477(PDM13)_L
827794325,AVLP047,AVLP047_R
827889434,CRE020,CRE020_R
827889523,CRE009,CRE009_R
827911067,CRE093,CRE093_R
828027702,FB2C,FB2C_L
828144363,LHPV2c4,LHPV2c4_R
828144800,AVLP166,AVLP166_R
828282250,,(MBDLaxon1)
828316115,,(MBDLaxon1)
828316308,,(MBDLaxon1)
828316734,,(MBDLaxon1)
828455033,AVLP416,AVLP416_R
828455051,SLP189_b,SLP189_b_R
828455332,SLP189_b,SLP189_b_R
828463239,AVLP573,AVLP573_R
828477488,AVLP046,AVLP046_R
828485538,AVLP055,AVLP055_R
828497517,CL267,CL267_R
828597380,CRE095,CRE095_R
828631166,,(MBDLaxon1)
828658121,,(MBDLaxon1)
828795703,AVLP225_a,AVLP225_a_R
828800065,AVLP113,AVLP113_R
828813438,AVLP137,AVLP137_R
828826099,AVLP054,AVLP054_R
828826327,PVLP008_a,PVLP008_a_R
828830111,AVLP039,AVLP039_R
828934059,FB5T,FB5T_R
828955389,CL174,CL174_R
829015629,KCab-m,KCab-m_R
829050526,CRE080,CRE080(PDM13)_L
829059301,CRE080,CRE080(PDM13)_L
829141094,aMe15,aMe15_R
829145708,AVLP031,AVLP031_R
829154825,AVLP279,AVLP279_R
829155062,AVLP040,AVLP040_R
829162792,CL022,CL022_R
829163055,AVLP190,AVLP190_R
829231385,KCab-m,KCab-m_R
829231457,KCab-m,KCab-m_R
829235909,KCab-p,KCab-p_R
829261936,PAM12,PAM12(y3)_R
829279239,LAL077,LAL077_R
829375020,,(MBDLaxon1)
829379400,PAM14,PAM14(B'1m)_L
829542849,CL038,CL038_R
829568160,KCab-c,KCab-c_R
829572252,KCab-c,KCab-c_R
829572451,KCab-c,KCab-c_R
829572544,KCab-c,KCab-c_R
829593966,CRE055,CRE055_R
829598814,CRE054,CRE054_R
829636950,CRE046,CRE046_R
829693574,SMP273,SMP273(PDL21)_L
829697614,CRE043_a,CRE043_a(ADM10)_L
829939688,CRE058,CRE058_R
830034406,LAL154,LAL154_R
830276571,PAM05,PAM05(B'2p)_R
830586919,KCa'b'-ap2,KCa'b'-ap2_R
830634936,CRE054,CRE054_R
830915321,AOTU027,AOTU027_R
831225810,AOTU016,AOTU016_R
831273286,KCa'b'-ap1,KCa'b'-ap1_R
831273322,LHPD2c3,LHPD2c3_R
831291329,SMP477,SMP477_R
831321033,LAL110,LAL110_R
831325065,SMP174,SMP174_R
832016427,FB4F_a,FB4F_a_R
832107249,,(PDM13)_L
832357089,CRE044,CRE044_R
832646151,SMP214,SMP214_R
832974054,PS023,PS023_R
833043564,,(MBDLaxon2)
834044577,PAM06_b,PAM06_b(B'2m)_R
846270628,KCab-c,KCab-c_R
846602958,KCg-d,KCg-d_R
846611449,KCab-c,KCab-c_R
846611908,KCab-c,KCab-c_R
846616006,KCab-c,KCab-c_R
846616159,KCab-m,KCab-m_R
846620223,KCab-s,KCab-s_R
846620287,KCab-m,KCab-m_R
846952407,KCab-m,KCab-m_R
846952683,KCab-m,KCab-m_R
846991524,hDeltaB,hDeltaB_02_C2
847250148,KCab-c,KCab-c_R
847254513,KCab-c,KCab-c_R
847254536,KCab-m,KCab-m_R
847254566,KCab-c,KCab-c_R
847254581,KCab-m,KCab-m_R
847293869,KCab-s,KCab-s_R
847297956,KCg-m,KCg-m_R
847297982,KCab-m,KCab-m_R
847302850,KCg-m,KCg-m_R
847336715,FS3,FS3(FQ11)_C4_R
847336755,PEN_a(PEN1),PEN_a(PB06a)_R6
847595624,KCab-c,KCab-c_R
847690594,IB041,IB041_R
847712233,PFNp_b,PFNp_b(PB01b)_R6_C5
847712250,PFNp_e,PFNp_e(PB01a)_R6_C5
847712342,PFNp_b,PFNp_b(PB01b)_R6_C5
847989021,KCab-m,KCab-m_R
848287126,KCab-c,KCab-c_R
848316930,KCab-c,KCab-c_R
848321392,KCab-c,KCab-c_R
848330091,KCab-s,KCab-s_R
848407278,PFNp_b,PFNp_b(PB01b)_R5_C6
848480760,vDeltaI,vDeltaI_C6
848662421,KCab-c,KCab-c_R
848662441,KCab-c,KCab-c_R
848666776,KCab-m,KCab-m_R
848692583,KCg-m,KCg-m_R
848761388,PEG,PEG(PB07)_R1
848800043,PFNp_c,PFNp_c(PB01c)_L5_C4
848800082,PFNp_c,PFNp_c(PB01c)_L5_C4
848817674,PFNa,PFNa(PB03)_L6_C5
849059197,hDeltaK,hDeltaK_03_C3
849162653,PFNp_d,PFNp_d(PB01a)_L6_C5
849162741,,(PDM19)_L
849163019,vDeltaK,vDeltaK_C5
849175947,vDeltaM,vDeltaM_C6
849275471,LHPV6f2_c,LHPV6f2_c_R
849279791,WED093,WED093_R
849370246,KCab-s,KCab-s_R
849370258,KCab-s,KCab-s_R
849421763,PEN_b(PEN2),PEN_b(PB06b)_R5
849421893,PFNm_b,PFNm_b(PB02b)_R5_C6
849482511,PEN_a(PEN1),PEN_a(PB06a)_L4
849490894,,(PDM19)_L
849491263,IB037,IB037(PDM19)_L
849685478,KCab-m,KCab-m_R
849707224,KCab-s,KCab-s_R
849745643,hDeltaH,hDeltaH_03_C2
849763224,PFNa,PFNa(PB03)_R4_C7
849832062,PFNa,PFNa(PB03)_L4_C3
849832122,PFNp_b,PFNp_b(PB01b)_L4_C3
849844855,PFNa,PFNa(PB03)_L6_C5
849918343,LHAV4b2_b,LHAV4b2_b_R
849992080,WED182,WED182(SCB041)_R
850099854,FC1D,FC1D(FQ6)_C6_R
850104005,PFNd,PFNd(PB04)_R4_C7
850117033,vDeltaD,vDeltaD_C8
850181951,FS1B,FS1B(FQ9)_C4_L
850182049,hDeltaB,hDeltaB_12_C10
850194651,PFL2,PFL2(PB12b)_L4_C8
850233586,SLP353,SLP353_R
850260732,LHAV2b7_b,LHAV2b7_b_R
850294342,LHPV4g2,LHPV4g2_R
850375847,VA1d_adPN,VA1d_adPN_R
850462487,vDeltaK,vDeltaK_C8
850492366,PFNp_c,PFNp_c(PB01c)_L3_C2
850636610,LHAV2i2,LHAV2i2_R
850703925,M_lPNm11B,M_lPNm11B_R
850708783,M_lvPNm48,M_lvPNm48_R
850708902,M_lPNm11C,M_lPNm11C_R
850717220,VP1l+VP3_ilPN,VP1l+VP3_ilPN
850760107,hDeltaL,hDeltaL_02_C2
850764542,hDeltaE,hDeltaE_04_C3
850829072,PFNp_b,PFNp_b(PB01b)_L2_C1
850829248,PFNp_c,PFNp_c(PB01c)_L2_C1
850855138,PFL3,PFL3(PB12c)_L3_C5
850972999,LHAV2b10,LHAV2b10_R
851027931,LHPV5b3,LHPV5b3_R
851059964,CL329,CL329_R
851106245,ATL016,ATL016_R
851110676,LAL148,LAL148_R
851114700,ATL044,ATL044_R
851170296,PFNp_b,PFNp_b(PB01b)_L3_C2
851200326,hDeltaD,hDeltaD_13_C7
851209002,ATL032,ATL032(PDM28)_L
851309562,LHAV4b4,LHAV4b4_R
851314221,LHPV4k1_a,LHPV4k1_a_R
851317951,LHAV4a3_a,LHAV4a3_a_R
851365481,PLP064_b,PLP064_b_R
851374345,PLP024,PLP024_R
851399490,SMP460,SMP460_R
851459972,CSD,CSD(5HT1)_R
851493896,PFL3,PFL3(PB12c)_L1_C3
851684181,M_lvPNm42,M_lvPNm42_R
851684210,LHAV4a4,LHAV4a4_R
851711063,,(PLBDL10)_R
851715547,PLP152,PLP152_R
851727478,CL225,CL225(PDM16)_L
851899899,,(PDM05)_L
851961337,LHAV2b2_a,LHAV2b2_a_R
852051464,CL284,CL284_R
852236918,ATL034,ATL034(PDM32)_L
852293337,LHPV2b1,LHPV2b1_R
852302293,LHAV2b3,LHAV2b3_R
852302504,LHAV2b2_a,LHAV2b2_a_R
852414623,CL014,CL014_R
852422640,CL161,CL161_R
852422685,CL164,CL164_R
852479643,PS114,PS114(PDM13)_L
852678239,LHAV4g6_a,LHAV4g6_a_R
852724544,LT67,LT67_R
852733214,SMP279_b,SMP279_b_R
852738290,CL298,CL298_R
852738570,LT57,LT57_R
852738675,CL064,CL064_R
852747146,CL090_b,CL090_b_R
852751415,,
852763122,CL166,CL166_R
852763402,CL169,CL169_R
852763857,CL163,CL163_R
852763931,CL170,CL170_R
852767924,CL131,CL131_R
852906243,CL324,CL324(PVM02)_L
852923433,,(PDM21)_L
852976677,LHAV4g13,LHAV4g13_R
852993150,LHPV4d6,LHPV4d6_R
853070023,,
853078844,CL059,CL059_R
853097199,CL090_e,CL090_e_R
853100744,CL130,CL130_R
853173648,IB111,IB111_R
853259921,,(PVM01)_L
853376855,LHAV7a5,LHAV7a5_R
853386077,LHPV2e1_a,LHPV2e1_a_R
853428443,CL145,CL145_R
853437538,CL352,CL352_L
853437567,PLP199,PLP199_R
853437941,CL143,CL143_R
853514696,CL344,CL344(PVM10)_R
853717974,LHPV2a1_e,LHPV2a1_e_R
853726809,WEDPN2B,WEDPN2B_R
853748581,PLP067,PLP067_R
853778346,CL088,CL088_R
853791166,CL084,CL084_R
853951730,SMP074,SMP074(ADM01)_L
853963621,PS146,PS146(PDM21)_L
854093627,PLP084,PLP084_R
854106922,CL004,CL004_R
854110312,CL292,CL292_R
854128583,CL273,CL273_R
854430148,,
854451303,CL148,CL148_R
854680421,LHAV1a3,LHAV1a3_R
854776068,LHPV2c2,LHPV2c2_R
854806485,CL184,CL184_R
854883067,CRE014,CRE014_R
855043038,LHAV2k9,LHAV2k9_R
855138330,,
855147657,CL123,CL123_R
855159870,CL186,CL186_R
855250466,FB9C_a,FB9C_a_R
855314682,,(MBDLaxon1)
855384597,LHAV1a2_a,LHAV1a2_a_R
855414220,aSP-g2,aSP-g2_R
855439675,LHAV1a3,LHAV1a3_R
855493136,SMP381,SMP381_R
855526852,IB114,IB114(SCB001)_R
855638407,SMP547,SMP547(PDM27)_L
856066807,LHPV2c1_b,LHPV2c1_b_R
856071065,VA1v_vPN,VA1v_vPN_R
856131667,WEDPN6A,WEDPN6A_R
856407289,LHAV4a4,LHAV4a4_R
856408517,LHAV4c1_a,LHAV4c1_a_R
856623507,,(PDM12)_L
856886459,SMP068,SMP068_R
857141091,VES036,VES036_R
857210366,,(ADL08)_L
857235574,CL045,CL045_R
857451691,LHAV4b5,LHAV4b5_R
857455968,LHAV1b1,LHAV1b1_R
857456902,LT57,LT57_R
857478368,VES036,VES036_R
857538779,CRE093,CRE093_R
857788501,AVLP045,AVLP045_R
857793013,AVLP251,AVLP251_R
857806966,LHPV2c5,LHPV2c5_R
857819389,LC41,LC41_R
857819555,AVLP475,AVLP475_R
857979304,,(MBDLaxon1)
858030363,FS2,FS2(FQ10)_C8_L
858047578,FC2C,FC2C(FQ7)_C3_R
858117444,CL272_a,CL272_a_R
858117772,CL290,CL290_R
858237673,LAL079,LAL079_R
858453703,AVLP561,AVLP561_R
858458268,CL071,CL071_R
858573728,LAL034,LAL034_R
858574470,LAL034,LAL034_R
858587718,ExR6,ExR6(ring)_R
858604252,FB2C,FB2C_R
858604499,CRE015,CRE015_R
858725815,PAM03,PAM03(B2B'2a)_L
858803404,PLP053,PLP053_R
858812398,CL111,CL111_R
858838262,PVLP008_a,PVLP008_a_R
858838467,PVLP004,PVLP004_R
858906840,LAL115,LAL115_R
858933153,FB4A,FB4A_R
858937324,FB4D,FB4D_R
858962600,PS008_b,PS008_b_R
859006021,,(MBDLaxon1)
859044775,SMP488,SMP488(PDM16)_L
859144723,PLP057,PLP057_R
859148698,SLP189_b,SLP189_b_R
859152522,CL034,CL034_R
859152863,CL345,CL345_L
859166241,AVLP173,AVLP173_R
859166719,AVLP176_b,AVLP176_b_R
859174595,AVLP444,AVLP444_R
859200049,AVLP141,AVLP141_R
859265651,PPL107,PPL107_R
859269976,LAL078,LAL078_R
859339195,PI3,PI3
859372751,FB5A,FB5A_L
859381489,SMP133,SMP133_R
859489348,SLP188_a,SLP188_a_R
859490096,SLP189_b,SLP189_b_R
859507274,AVLP520,AVLP520_R
859507725,AVLP050,AVLP050_R
859554255,SMP453,SMP453(PDM11)_L
859618655,FB4D,FB4D_R
859665971,,(MBDLaxon1)
859666136,,(MBDLaxon1)
859688555,,(MBDLaxon1)
859714144,FB4Q_a,FB4Q_a_L
859735285,CRE105,CRE105(PVL06)_L
859765252,PAM06_a,PAM06_a(B'2m)_L
859839499,AVLP532,AVLP532_R
859925004,KCab-m,KCab-m_R
859960201,CRE043_b,CRE043_b_R
859977121,FB4Q_a,FB4Q_a_R
860257495,KCab-m,KCab-m_R
860261985,KCab-c,KCab-c_R
860265987,KCab-m,KCab-m_R
860266014,KCab-m,KCab-m_R
860266062,KCab-m,KCab-m_R
860266123,KCab-c,KCab-c_R
860266309,KCab-m,KCab-m_R
860266346,KCab-c,KCab-c_R
860266377,KCab-c,KCab-c_R
860266404,KCab-c,KCab-c_R
860305498,FB6N,FB6N_R
860577283,CL062_a,CL062_a_R
860603005,KCab-c,KCab-c_R
860607168,KCab-c,KCab-c_R
860607367,KCab-c,KCab-c_R
860607450,KCab-c,KCab-c_R
860607455,KCab-c,KCab-c_R
860607480,KCab-c,KCab-c_R
860607503,KCab-c,KCab-c_R
860892243,AOTU002_a,AOTU002_a_R
860892302,LC10,LC10
860896571,AOTU041,AOTU041_R
860896673,LC10,LC10
860905614,AOTU014,AOTU014_R
860905704,AOTU002_a,AOTU002_a_R
860910011,AOTU060,AOTU060_R
860910051,AOTU060,AOTU060_R
860910626,AOTU033,AOTU033_R
860944055,KCab-c,KCab-c_R
860983686,PAM06_a,PAM06_a(B'2m)_R
861005020,CRE029_b,CRE029_b_L
861065482,SMP138,SMP138_L
861073717,CRE012,CRE012(ADM05)_L
861224611,LC10,LC10
861228990,AOTU048,AOTU048_R
861229018,LC10,LC10
861229030,LC10,LC10
861229043,AOTU017,AOTU017_R
861229045,LC10,LC10
861233174,LC10,LC10
861233221,LC10,LC10
861233275,AOTU041,AOTU041_R
861233292,LC10,LC10
861233300,AOTU017,AOTU017_R
861233303,LC10,LC10
861237607,AOTU002_b,AOTU002_b_R
861237679,AOTU008_a,AOTU008_a_R
861237903,AOTU017,AOTU017_R
861241941,AOTU007,AOTU007_R
861242327,AOTU023,AOTU023_R
861242399,LT52,LT52_R
861246683,AOTU016,AOTU016_R
861251038,aIPg4,aIPg4_R
861251506,AOTU042,AOTU042(AVM16)_L
861251942,LAL130,LAL130(PDM13)_L
861260193,AOTU016,AOTU016_R
861280857,KCab-p,KCab-p_R
861285145,KCab-p,KCab-p_R
861565546,LC10,LC10
861570090,LC10,LC10
861574292,LC10,LC10
861574362,LC10,LC10
861574580,AOTU001,AOTU001_R
